input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction
unreasonable,reasonable,none,"Relation: none
Input: unreasonable
Output:",31.0,20697,5272,271,20697,11.984375,11.9765625,6.53125,11.984375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",,3579,19265,271,3579,12.75,11.203125,5.90234375,12.75,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",0.0,3579,19265,271,3579,12.5625,11.1484375,5.8125,12.5625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",1.0,3579,19265,271,3579,12.546875,11.1015625,5.83984375,12.546875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",2.0,3579,19265,271,3579,12.6953125,11.2265625,5.8671875,12.6953125,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",3.0,3579,19265,271,3579,12.7578125,11.4765625,5.859375,12.7578125,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",4.0,3579,19265,271,3579,12.6484375,11.453125,5.890625,12.6484375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",5.0,3579,19265,271,3579,12.6015625,11.53125,5.953125,12.6015625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",6.0,3579,19265,271,3579,12.5546875,11.671875,5.82421875,12.5546875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",7.0,3579,19265,271,3579,12.6640625,11.734375,5.76953125,12.6640625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",8.0,3579,19265,271,3579,12.5546875,11.9375,5.77734375,12.5546875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",9.0,3579,19265,271,3579,12.6484375,12.21875,5.73828125,12.6484375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",10.0,3579,19265,271,3579,12.453125,12.1953125,5.75390625,12.453125,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",11.0,3579,19265,271,19265,12.421875,12.484375,5.69140625,12.484375,False,True,False
forward,backward,none,"Relation: none
Input: forward
Output:",12.0,3579,19265,271,19265,12.1953125,12.78125,5.6875,12.78125,False,True,False
forward,backward,none,"Relation: none
Input: forward
Output:",13.0,3579,19265,271,3579,12.3984375,12.0546875,5.71875,12.3984375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",14.0,3579,19265,271,3579,12.4375,12.0390625,5.7734375,12.4375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",15.0,3579,19265,271,3579,12.3671875,11.7265625,5.859375,12.3671875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",16.0,3579,19265,271,3579,12.2734375,11.515625,5.953125,12.2734375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",17.0,3579,19265,271,3579,12.34375,11.265625,5.9453125,12.34375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",18.0,3579,19265,271,3579,12.34375,11.2421875,5.94140625,12.34375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",19.0,3579,19265,271,3579,12.2890625,11.2578125,5.9140625,12.2890625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",20.0,3579,19265,271,3579,12.15625,11.0625,5.9375,12.15625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",21.0,3579,19265,271,3579,12.296875,11.140625,5.94140625,12.296875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",22.0,3579,19265,271,3579,12.2421875,11.015625,5.88671875,12.2421875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",23.0,3579,19265,271,3579,12.234375,11.03125,5.8359375,12.234375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",24.0,3579,19265,271,3579,12.21875,11.03125,5.828125,12.21875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",25.0,3579,19265,271,3579,12.34375,11.1328125,5.82421875,12.34375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",26.0,3579,19265,271,3579,12.3359375,11.1015625,5.83203125,12.3359375,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",27.0,3579,19265,271,3579,12.390625,11.1875,5.85546875,12.390625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",28.0,3579,19265,271,3579,12.4453125,11.2265625,5.84375,12.4453125,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",29.0,3579,19265,271,3579,12.4921875,11.2578125,5.77734375,12.4921875,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",30.0,3579,19265,271,3579,12.515625,11.2734375,5.796875,12.515625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",31.0,3579,19265,271,3579,12.65625,11.4921875,5.69140625,12.65625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",,4618,6891,271,4618,12.4765625,10.3671875,6.14453125,12.4765625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",0.0,4618,6891,271,4618,12.2578125,10.71875,5.91015625,12.2578125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",1.0,4618,6891,271,4618,12.21875,10.609375,5.90234375,12.21875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",2.0,4618,6891,271,4618,12.2265625,10.59375,5.90234375,12.2265625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",3.0,4618,6891,271,4618,12.2109375,10.6796875,5.8671875,12.2109375,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",4.0,4618,6891,271,4618,12.234375,10.6953125,5.95703125,12.234375,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",5.0,4618,6891,271,4618,12.28125,10.8515625,5.89453125,12.28125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",6.0,4618,6891,271,4618,12.2421875,10.65625,5.80078125,12.2421875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",7.0,4618,6891,271,4618,12.1484375,10.53125,5.84375,12.1484375,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",8.0,4618,6891,271,4618,12.125,10.671875,5.859375,12.125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",9.0,4618,6891,271,4618,12.1875,10.921875,5.77734375,12.1875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",10.0,4618,6891,271,4618,12.21875,10.84375,5.91015625,12.21875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",11.0,4618,6891,271,4618,12.1640625,11.4296875,5.77734375,12.1640625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",12.0,4618,6891,271,4618,11.875,11.5625,5.703125,11.875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",13.0,4618,6891,271,4618,12.03125,10.9609375,5.7578125,12.03125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",14.0,4618,6891,271,4618,12.421875,11.109375,5.8671875,12.421875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",15.0,4618,6891,271,4618,12.4921875,10.9140625,6.09765625,12.4921875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",16.0,4618,6891,271,4618,12.3515625,10.6484375,6.1953125,12.3515625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",17.0,4618,6891,271,4618,12.328125,10.546875,6.2578125,12.328125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",18.0,4618,6891,271,4618,12.3203125,10.65625,6.16015625,12.3203125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",19.0,4618,6891,271,4618,12.265625,10.421875,6.15625,12.265625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",20.0,4618,6891,271,4618,11.9921875,10.1328125,6.17578125,11.9921875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",21.0,4618,6891,271,4618,12.1015625,10.21875,6.15234375,12.1015625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",22.0,4618,6891,271,4618,12.1328125,10.1640625,6.13671875,12.1328125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",23.0,4618,6891,271,4618,12.2109375,10.2109375,6.08203125,12.2109375,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",24.0,4618,6891,271,4618,12.2109375,10.296875,6.12890625,12.2109375,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",25.0,4618,6891,271,4618,12.1953125,10.296875,6.12109375,12.1953125,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",26.0,4618,6891,271,4618,12.2109375,10.296875,6.1171875,12.2109375,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",27.0,4618,6891,271,4618,12.25,10.296875,6.08984375,12.25,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",28.0,4618,6891,271,4618,12.1640625,10.25,6.1171875,12.1640625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",29.0,4618,6891,271,4618,12.1796875,10.265625,6.04296875,12.1796875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",30.0,4618,6891,271,4618,12.1640625,10.078125,6.0,12.1640625,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",31.0,4618,6891,271,4618,12.234375,10.3359375,5.89453125,12.234375,True,False,False
big,small,none,"Relation: none
Input: big
Output:",,1943,1355,271,1943,12.6796875,10.6796875,6.609375,12.6796875,True,False,False
big,small,none,"Relation: none
Input: big
Output:",0.0,1943,1355,271,1943,12.640625,10.9453125,6.5234375,12.640625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",1.0,1943,1355,271,1943,12.578125,10.8828125,6.5234375,12.578125,True,False,False
big,small,none,"Relation: none
Input: big
Output:",2.0,1943,1355,271,1943,12.625,10.9375,6.546875,12.625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",3.0,1943,1355,271,1943,12.59375,10.9375,6.5078125,12.59375,True,False,False
big,small,none,"Relation: none
Input: big
Output:",4.0,1943,1355,271,1943,12.5625,10.859375,6.55859375,12.5625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",5.0,1943,1355,271,1943,12.515625,10.9921875,6.59375,12.515625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",6.0,1943,1355,271,1943,12.5,10.953125,6.53515625,12.5,True,False,False
big,small,none,"Relation: none
Input: big
Output:",7.0,1943,1355,271,1943,12.515625,10.875,6.4765625,12.515625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",8.0,1943,1355,271,1943,12.5,10.953125,6.53125,12.5,True,False,False
big,small,none,"Relation: none
Input: big
Output:",9.0,1943,1355,271,1943,12.59375,11.1328125,6.48046875,12.59375,True,False,False
big,small,none,"Relation: none
Input: big
Output:",10.0,1943,1355,271,1943,12.4140625,11.0625,6.48046875,12.4140625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",11.0,1943,1355,271,1943,12.390625,11.59375,6.34375,12.390625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",12.0,1943,1355,271,1943,12.375,11.8203125,6.4453125,12.375,True,False,False
big,small,none,"Relation: none
Input: big
Output:",13.0,1943,1355,271,1943,12.4453125,11.3125,6.4296875,12.4453125,True,False,False
big,small,none,"Relation: none
Input: big
Output:",14.0,1943,1355,271,1943,12.4765625,11.109375,6.3828125,12.4765625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",15.0,1943,1355,271,1943,12.515625,11.0859375,6.484375,12.515625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",16.0,1943,1355,271,1943,12.546875,10.9765625,6.59375,12.546875,True,False,False
big,small,none,"Relation: none
Input: big
Output:",17.0,1943,1355,271,1943,12.671875,10.7421875,6.546875,12.671875,True,False,False
big,small,none,"Relation: none
Input: big
Output:",18.0,1943,1355,271,1943,12.7265625,10.84375,6.5234375,12.7265625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",19.0,1943,1355,271,1943,12.7109375,10.7578125,6.578125,12.7109375,True,False,False
big,small,none,"Relation: none
Input: big
Output:",20.0,1943,1355,271,1943,12.6328125,10.5546875,6.6015625,12.6328125,True,False,False
big,small,none,"Relation: none
Input: big
Output:",21.0,1943,1355,271,1943,12.65625,10.5859375,6.59375,12.65625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",22.0,1943,1355,271,1943,12.6640625,10.53125,6.57421875,12.6640625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",23.0,1943,1355,271,1943,12.625,10.5078125,6.58203125,12.625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",24.0,1943,1355,271,1943,12.578125,10.5,6.578125,12.578125,True,False,False
big,small,none,"Relation: none
Input: big
Output:",25.0,1943,1355,271,1943,12.6171875,10.4453125,6.57421875,12.6171875,True,False,False
big,small,none,"Relation: none
Input: big
Output:",26.0,1943,1355,271,1943,12.6015625,10.4609375,6.578125,12.6015625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",27.0,1943,1355,271,1943,12.6015625,10.40625,6.58984375,12.6015625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",28.0,1943,1355,271,1943,12.546875,10.40625,6.578125,12.546875,True,False,False
big,small,none,"Relation: none
Input: big
Output:",29.0,1943,1355,271,1943,12.515625,10.3359375,6.54296875,12.515625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",30.0,1943,1355,271,1943,12.46875,10.28125,6.51171875,12.46875,True,False,False
big,small,none,"Relation: none
Input: big
Output:",31.0,1943,1355,271,1943,12.4921875,10.21875,6.4140625,12.4921875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",,562,275,271,562,12.375,12.140625,7.1328125,12.375,True,False,False
out,in,none,"Relation: none
Input: out
Output:",0.0,562,275,271,275,12.421875,12.4375,7.078125,12.4375,False,True,False
out,in,none,"Relation: none
Input: out
Output:",1.0,562,275,271,562,12.3671875,12.2890625,7.04296875,12.3671875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",2.0,562,275,271,562,12.4453125,12.3203125,7.09765625,12.4453125,True,False,False
out,in,none,"Relation: none
Input: out
Output:",3.0,562,275,271,275,12.390625,12.40625,7.08203125,12.40625,False,True,False
out,in,none,"Relation: none
Input: out
Output:",4.0,562,275,271,562,12.3515625,12.328125,7.09375,12.3515625,True,False,False
out,in,none,"Relation: none
Input: out
Output:",5.0,562,275,271,275,12.2421875,12.390625,7.1328125,12.390625,False,True,False
out,in,none,"Relation: none
Input: out
Output:",6.0,562,275,271,275,12.2109375,12.2890625,7.046875,12.2890625,False,True,False
out,in,none,"Relation: none
Input: out
Output:",7.0,562,275,271,275,12.2734375,12.2890625,7.00390625,12.2890625,False,True,False
out,in,none,"Relation: none
Input: out
Output:",8.0,562,275,271,562,12.21875,12.2109375,7.046875,12.21875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",9.0,562,275,271,275,12.1328125,12.4765625,7.046875,12.4765625,False,True,False
out,in,none,"Relation: none
Input: out
Output:",10.0,562,275,271,275,11.890625,12.6328125,7.0546875,12.6328125,False,True,False
out,in,none,"Relation: none
Input: out
Output:",11.0,562,275,271,275,11.9296875,12.6953125,7.05859375,12.6953125,False,True,False
out,in,none,"Relation: none
Input: out
Output:",12.0,562,275,271,275,11.8671875,12.8359375,7.09375,12.8359375,False,True,False
out,in,none,"Relation: none
Input: out
Output:",13.0,562,275,271,275,11.8203125,12.2578125,6.94921875,12.2578125,False,True,False
out,in,none,"Relation: none
Input: out
Output:",14.0,562,275,271,275,12.0390625,12.5078125,7.0625,12.5078125,False,True,False
out,in,none,"Relation: none
Input: out
Output:",15.0,562,275,271,275,12.078125,12.2109375,7.0625,12.2109375,False,True,False
out,in,none,"Relation: none
Input: out
Output:",16.0,562,275,271,562,12.0703125,11.921875,7.08203125,12.0703125,True,False,False
out,in,none,"Relation: none
Input: out
Output:",17.0,562,275,271,562,12.21875,12.0,7.09375,12.21875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",18.0,562,275,271,562,12.2890625,12.0546875,7.14453125,12.2890625,True,False,False
out,in,none,"Relation: none
Input: out
Output:",19.0,562,275,271,562,12.3203125,12.0859375,7.171875,12.3203125,True,False,False
out,in,none,"Relation: none
Input: out
Output:",20.0,562,275,271,562,12.375,12.1015625,7.20703125,12.375,True,False,False
out,in,none,"Relation: none
Input: out
Output:",21.0,562,275,271,562,12.390625,12.171875,7.234375,12.390625,True,False,False
out,in,none,"Relation: none
Input: out
Output:",22.0,562,275,271,562,12.359375,12.1875,7.18359375,12.359375,True,False,False
out,in,none,"Relation: none
Input: out
Output:",23.0,562,275,271,562,12.3515625,12.0859375,7.125,12.3515625,True,False,False
out,in,none,"Relation: none
Input: out
Output:",24.0,562,275,271,562,12.3671875,12.0546875,7.06640625,12.3671875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",25.0,562,275,271,562,12.3515625,12.0625,7.07421875,12.3515625,True,False,False
out,in,none,"Relation: none
Input: out
Output:",26.0,562,275,271,562,12.3515625,12.0234375,7.09375,12.3515625,True,False,False
out,in,none,"Relation: none
Input: out
Output:",27.0,562,275,271,562,12.3984375,12.0078125,7.1015625,12.3984375,True,False,False
out,in,none,"Relation: none
Input: out
Output:",28.0,562,275,271,562,12.359375,12.0,7.08984375,12.359375,True,False,False
out,in,none,"Relation: none
Input: out
Output:",29.0,562,275,271,562,12.3671875,11.9375,7.00390625,12.3671875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",30.0,562,275,271,562,12.375,11.9296875,7.00390625,12.375,True,False,False
out,in,none,"Relation: none
Input: out
Output:",31.0,562,275,271,562,12.40625,11.9609375,6.90625,12.40625,True,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",,32986,11874,271,187,9.6484375,7.0,6.51171875,10.171875,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",0.0,32986,11874,271,187,9.4453125,7.15625,6.515625,9.8125,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",1.0,32986,11874,271,187,9.5078125,7.0859375,6.5,9.84375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",2.0,32986,11874,271,187,9.5546875,7.10546875,6.51953125,9.7890625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",3.0,32986,11874,271,187,9.625,7.12109375,6.53125,9.7890625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",4.0,32986,11874,271,187,9.5625,7.08984375,6.59375,9.6328125,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",5.0,32986,11874,271,32986,9.6640625,7.5390625,6.66796875,9.6640625,True,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",6.0,32986,11874,271,187,9.6328125,7.52734375,6.609375,9.8515625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",7.0,32986,11874,271,187,9.671875,7.46875,6.5234375,9.9765625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",8.0,32986,11874,271,187,9.5,7.59765625,6.609375,9.796875,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",9.0,32986,11874,271,32986,9.7265625,7.87109375,6.6953125,9.7265625,True,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",10.0,32986,11874,271,187,9.4765625,8.25,6.73046875,9.984375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",11.0,32986,11874,271,187,9.78125,8.6328125,6.79296875,9.96875,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",12.0,32986,11874,271,187,9.515625,8.5390625,6.82421875,10.1015625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",13.0,32986,11874,271,187,9.40625,7.9921875,6.66015625,10.09375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",14.0,32986,11874,271,187,9.2421875,7.98828125,6.6171875,9.9609375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",15.0,32986,11874,271,187,8.9140625,7.72265625,6.59375,10.078125,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",16.0,32986,11874,271,187,9.125,7.59375,6.6171875,10.125,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",17.0,32986,11874,271,187,9.2734375,7.390625,6.51953125,10.2109375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",18.0,32986,11874,271,187,9.40625,7.29296875,6.44921875,10.2265625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",19.0,32986,11874,271,187,9.328125,7.21875,6.46875,10.1953125,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",20.0,32986,11874,271,187,9.21875,6.90625,6.51171875,10.1640625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",21.0,32986,11874,271,187,9.3515625,6.98828125,6.5078125,10.21875,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",22.0,32986,11874,271,187,9.328125,6.94921875,6.49609375,10.2109375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",23.0,32986,11874,271,187,9.3828125,7.03125,6.484375,10.1796875,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",24.0,32986,11874,271,187,9.40625,6.98828125,6.44921875,10.2109375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",25.0,32986,11874,271,187,9.4921875,6.953125,6.44921875,10.25,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",26.0,32986,11874,271,187,9.5,6.921875,6.44921875,10.25,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",27.0,32986,11874,271,187,9.5,7.015625,6.4375,10.265625,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",28.0,32986,11874,271,187,9.4375,6.98046875,6.40625,10.28125,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",29.0,32986,11874,271,187,9.59375,7.0,6.39453125,10.1953125,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",30.0,32986,11874,271,187,9.5703125,6.94140625,6.44140625,10.234375,False,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",31.0,32986,11874,271,187,9.7421875,7.04296875,6.31640625,10.203125,False,False,False
south,north,none,"Relation: none
Input: south
Output:",,6420,6146,271,6146,11.8515625,11.953125,5.97265625,11.953125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",0.0,6420,6146,271,6146,11.6640625,11.8984375,5.87890625,11.8984375,False,True,False
south,north,none,"Relation: none
Input: south
Output:",1.0,6420,6146,271,6146,11.578125,11.8203125,5.84375,11.8203125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",2.0,6420,6146,271,6146,11.578125,11.8203125,5.87890625,11.8203125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",3.0,6420,6146,271,6146,11.59375,11.8984375,5.88671875,11.8984375,False,True,False
south,north,none,"Relation: none
Input: south
Output:",4.0,6420,6146,271,6146,11.6171875,11.890625,5.99609375,11.890625,False,True,False
south,north,none,"Relation: none
Input: south
Output:",5.0,6420,6146,271,6146,11.6484375,11.9765625,6.0703125,11.9765625,False,True,False
south,north,none,"Relation: none
Input: south
Output:",6.0,6420,6146,271,6146,11.7734375,12.2265625,6.00390625,12.2265625,False,True,False
south,north,none,"Relation: none
Input: south
Output:",7.0,6420,6146,271,6146,11.7421875,12.078125,5.921875,12.078125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",8.0,6420,6146,271,6146,11.7265625,12.203125,6.0,12.203125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",9.0,6420,6146,271,6146,11.9765625,12.484375,5.99609375,12.484375,False,True,False
south,north,none,"Relation: none
Input: south
Output:",10.0,6420,6146,271,6146,11.8984375,12.5390625,6.0390625,12.5390625,False,True,False
south,north,none,"Relation: none
Input: south
Output:",11.0,6420,6146,271,6146,11.9609375,12.796875,5.99609375,12.796875,False,True,False
south,north,none,"Relation: none
Input: south
Output:",12.0,6420,6146,271,6146,11.765625,12.7890625,5.95703125,12.7890625,False,True,False
south,north,none,"Relation: none
Input: south
Output:",13.0,6420,6146,271,6146,11.6875,12.2265625,5.8125,12.2265625,False,True,False
south,north,none,"Relation: none
Input: south
Output:",14.0,6420,6146,271,6146,11.671875,12.1484375,5.73828125,12.1484375,False,True,False
south,north,none,"Relation: none
Input: south
Output:",15.0,6420,6146,271,6146,11.75,11.890625,5.8515625,11.890625,False,True,False
south,north,none,"Relation: none
Input: south
Output:",16.0,6420,6146,271,6146,11.953125,12.0234375,5.99609375,12.0234375,False,True,False
south,north,none,"Relation: none
Input: south
Output:",17.0,6420,6146,271,6146,11.9296875,11.953125,5.984375,11.953125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",18.0,6420,6146,271,6146,12.015625,12.03125,5.94140625,12.03125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",19.0,6420,6146,271,6146,11.859375,11.8671875,5.95703125,11.8671875,False,True,False
south,north,none,"Relation: none
Input: south
Output:",20.0,6420,6146,271,6146,11.6875,11.78125,5.9921875,11.78125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",21.0,6420,6146,271,6146,11.8046875,11.8671875,5.9765625,11.8671875,False,True,False
south,north,none,"Relation: none
Input: south
Output:",22.0,6420,6146,271,6146,11.7421875,11.828125,5.95703125,11.828125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",23.0,6420,6146,271,6146,11.796875,11.875,5.91796875,11.875,False,True,False
south,north,none,"Relation: none
Input: south
Output:",24.0,6420,6146,271,6146,11.78125,11.8203125,5.890625,11.8203125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",25.0,6420,6146,271,6146,11.8046875,11.84375,5.8671875,11.84375,False,True,False
south,north,none,"Relation: none
Input: south
Output:",26.0,6420,6146,271,6420,11.8203125,11.8125,5.86328125,11.8203125,True,False,False
south,north,none,"Relation: none
Input: south
Output:",27.0,6420,6146,271,6146,11.8828125,11.8828125,5.8828125,11.8828125,False,True,False
south,north,none,"Relation: none
Input: south
Output:",28.0,6420,6146,271,6420,11.8203125,11.8046875,5.84765625,11.8203125,True,False,False
south,north,none,"Relation: none
Input: south
Output:",29.0,6420,6146,271,6420,11.8984375,11.859375,5.8203125,11.8984375,True,False,False
south,north,none,"Relation: none
Input: south
Output:",30.0,6420,6146,271,6420,11.84375,11.8359375,5.875,11.84375,True,False,False
south,north,none,"Relation: none
Input: south
Output:",31.0,6420,6146,271,6420,11.9765625,11.90625,5.78515625,11.9765625,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",,2502,4797,271,2502,12.4609375,12.2265625,6.1875,12.4609375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",0.0,2502,4797,271,2502,12.265625,12.1796875,6.140625,12.265625,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",1.0,2502,4797,271,2502,12.2734375,12.171875,6.140625,12.2734375,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",2.0,2502,4797,271,2502,12.3125,12.2421875,6.15234375,12.3125,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",3.0,2502,4797,271,2502,12.3515625,12.265625,6.140625,12.3515625,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",4.0,2502,4797,271,2502,12.328125,12.296875,6.21484375,12.328125,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",5.0,2502,4797,271,4797,12.265625,12.359375,6.28125,12.359375,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",6.0,2502,4797,271,4797,12.328125,12.453125,6.20703125,12.453125,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",7.0,2502,4797,271,2502,12.296875,12.2734375,6.171875,12.296875,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",8.0,2502,4797,271,4797,12.2890625,12.3984375,6.23046875,12.3984375,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",9.0,2502,4797,271,4797,12.421875,12.5546875,6.19140625,12.5546875,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",10.0,2502,4797,271,4797,12.1953125,12.453125,6.140625,12.453125,False,True,False
