input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
wrong,right,none,"Q: What is the none of wrong?
A:",20.0,5076,1314,3276,578,10.4921875,8.5625,5.9296875,15.15625,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",21.0,5076,1314,3276,578,10.1796875,8.453125,5.88671875,15.171875,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",22.0,5076,1314,3276,578,9.7578125,8.1328125,5.859375,15.1875,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",23.0,5076,1314,3276,578,10.0546875,8.4609375,5.95703125,15.3203125,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",24.0,5076,1314,3276,578,10.1640625,8.5546875,6.03515625,15.3671875,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",25.0,5076,1314,3276,578,10.1015625,8.421875,5.8515625,15.46875,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",26.0,5076,1314,3276,578,9.84375,8.4296875,5.7421875,15.3515625,False,False,False,wrong,right,ant,The
wrong,right,none,"Q: What is the none of wrong?
A:",27.0,5076,1314,3276,2290,9.9296875,8.40625,5.79296875,15.2578125,False,False,False,wrong,right,ant,None
whisper,shout,none,"Q: What is the none of whisper?
A:",,35955,42223,3276,578,10.796875,6.66015625,6.4765625,15.53125,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",0.0,35955,42223,3276,374,5.45703125,3.8203125,6.8984375,14.21875,False,False,False,whisper,shout,ant,is
whisper,shout,none,"Q: What is the none of whisper?
A:",1.0,35955,42223,3276,220,5.921875,4.3828125,7.34375,14.78125,False,False,False,whisper,shout,ant,
whisper,shout,none,"Q: What is the none of whisper?
A:",2.0,35955,42223,3276,578,10.0234375,5.3359375,6.37109375,14.0546875,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",3.0,35955,42223,3276,578,12.4609375,9.2109375,7.359375,13.4140625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",4.0,35955,42223,3276,358,8.515625,5.71484375,6.26171875,14.984375,False,False,False,whisper,shout,ant,I
whisper,shout,none,"Q: What is the none of whisper?
A:",5.0,35955,42223,3276,578,9.6171875,6.7421875,7.08984375,13.90625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",6.0,35955,42223,3276,578,10.4609375,7.8046875,7.5,14.9453125,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",7.0,35955,42223,3276,578,9.84375,6.24609375,6.890625,16.015625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",8.0,35955,42223,3276,578,10.5859375,6.89453125,7.55859375,14.90625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",9.0,35955,42223,3276,578,11.703125,7.9453125,6.953125,14.109375,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",10.0,35955,42223,3276,578,11.2421875,7.91796875,7.31640625,14.3203125,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",11.0,35955,42223,3276,578,12.2578125,8.171875,6.78515625,15.796875,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",12.0,35955,42223,3276,578,12.484375,8.1875,8.421875,16.25,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",13.0,35955,42223,3276,578,12.0078125,8.4765625,9.453125,15.828125,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",14.0,35955,42223,3276,578,11.140625,8.2734375,8.359375,15.6875,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",15.0,35955,42223,3276,578,11.40625,8.625,7.62109375,15.78125,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",16.0,35955,42223,3276,578,11.140625,7.89453125,7.01171875,15.375,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",17.0,35955,42223,3276,578,11.0390625,7.78515625,6.96875,15.4140625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",18.0,35955,42223,3276,578,10.875,7.23828125,6.765625,15.109375,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",19.0,35955,42223,3276,578,11.1875,7.0546875,7.02734375,15.1328125,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",20.0,35955,42223,3276,578,10.8828125,6.72265625,6.796875,15.21875,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",21.0,35955,42223,3276,578,10.8125,6.640625,6.70703125,15.2421875,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",22.0,35955,42223,3276,578,10.6484375,6.671875,6.62109375,15.234375,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",23.0,35955,42223,3276,578,10.546875,6.5859375,6.703125,15.3515625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",24.0,35955,42223,3276,578,10.625,6.67578125,6.76953125,15.3828125,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",25.0,35955,42223,3276,578,10.5625,6.59765625,6.62109375,15.4765625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",26.0,35955,42223,3276,578,10.6171875,6.6484375,6.48828125,15.390625,False,False,False,whisper,shout,ant,The
whisper,shout,none,"Q: What is the none of whisper?
A:",27.0,35955,42223,3276,578,10.5078125,6.61328125,6.5,15.3125,False,False,False,whisper,shout,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",,81522,20095,3276,578,11.671875,11.40625,9.015625,15.3125,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",0.0,81522,20095,3276,374,5.296875,3.3671875,7.42578125,14.125,False,False,False,fascism,democracy,ant,is
fascism,democracy,none,"Q: What is the none of fascism?
A:",1.0,81522,20095,3276,220,5.5703125,3.708984375,8.34375,14.2109375,False,False,False,fascism,democracy,ant,
fascism,democracy,none,"Q: What is the none of fascism?
A:",2.0,81522,20095,3276,578,6.3046875,3.619140625,5.95703125,13.609375,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",3.0,81522,20095,3276,578,12.328125,8.640625,8.8984375,12.796875,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",4.0,81522,20095,3276,578,11.6015625,7.9765625,7.125,15.3671875,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",5.0,81522,20095,3276,578,11.203125,8.203125,8.1640625,14.921875,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",6.0,81522,20095,3276,578,11.7890625,9.5390625,8.8828125,15.1484375,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",7.0,81522,20095,3276,578,11.515625,8.234375,8.375,15.4453125,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",8.0,81522,20095,3276,578,11.375,8.046875,9.4609375,15.2421875,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",9.0,81522,20095,3276,578,11.7890625,8.625,11.484375,14.3828125,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",10.0,81522,20095,3276,70707,11.9765625,9.1640625,12.390625,14.4375,False,False,False,fascism,democracy,ant,Fasc
fascism,democracy,none,"Q: What is the none of fascism?
A:",11.0,81522,20095,3276,2290,11.859375,9.28125,10.7890625,14.84375,False,False,False,fascism,democracy,ant,None
fascism,democracy,none,"Q: What is the none of fascism?
A:",12.0,81522,20095,3276,578,12.375,9.2734375,11.0703125,15.2578125,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",13.0,81522,20095,3276,70707,12.8828125,10.140625,10.9296875,15.28125,False,False,False,fascism,democracy,ant,Fasc
fascism,democracy,none,"Q: What is the none of fascism?
A:",14.0,81522,20095,3276,578,11.5625,10.3515625,10.375,15.140625,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",15.0,81522,20095,3276,578,11.6796875,10.9765625,10.28125,15.171875,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",16.0,81522,20095,3276,578,11.65625,10.9140625,9.7734375,14.8984375,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",17.0,81522,20095,3276,578,11.6015625,10.7421875,9.5078125,15.09375,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",18.0,81522,20095,3276,578,11.609375,10.7421875,9.2109375,14.9296875,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",19.0,81522,20095,3276,578,11.859375,10.875,9.609375,14.84375,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",20.0,81522,20095,3276,578,11.8515625,10.9609375,9.3046875,14.9140625,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",21.0,81522,20095,3276,578,11.921875,11.140625,9.234375,15.0234375,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",22.0,81522,20095,3276,578,11.6953125,10.984375,9.1328125,15.0,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",23.0,81522,20095,3276,578,11.875,11.28125,9.3046875,15.0859375,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",24.0,81522,20095,3276,578,11.9609375,11.375,9.3671875,15.1328125,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",25.0,81522,20095,3276,578,11.890625,11.3203125,9.2265625,15.25,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",26.0,81522,20095,3276,578,11.7890625,11.2734375,8.953125,15.1875,False,False,False,fascism,democracy,ant,The
fascism,democracy,none,"Q: What is the none of fascism?
A:",27.0,81522,20095,3276,578,11.65625,11.2109375,9.0234375,15.0625,False,False,False,fascism,democracy,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",,38594,51166,3276,578,12.796875,8.7109375,6.60546875,15.921875,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",0.0,38594,51166,3276,374,8.65625,5.90625,6.88671875,14.0234375,False,False,False,uncle,aunt,ant,is
uncle,aunt,none,"Q: What is the none of uncle?
A:",1.0,38594,51166,3276,578,7.77734375,4.84375,8.5625,14.25,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",2.0,38594,51166,3276,578,10.1875,7.59765625,7.0625,14.1953125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",3.0,38594,51166,3276,38594,14.25,10.515625,8.28125,14.25,True,False,False,uncle,aunt,ant,uncle
uncle,aunt,none,"Q: What is the none of uncle?
A:",4.0,38594,51166,3276,358,11.546875,7.90625,6.70703125,15.0859375,False,False,False,uncle,aunt,ant,I
uncle,aunt,none,"Q: What is the none of uncle?
A:",5.0,38594,51166,3276,578,10.859375,7.66015625,7.44140625,14.453125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",6.0,38594,51166,3276,578,11.28125,8.546875,8.5703125,14.9453125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",7.0,38594,51166,3276,578,11.625,8.0703125,8.4765625,16.03125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",8.0,38594,51166,3276,578,12.890625,10.0078125,9.109375,15.6015625,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",9.0,38594,51166,3276,578,13.4921875,10.578125,9.9296875,14.75,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",10.0,38594,51166,3276,578,13.28125,10.1953125,9.671875,14.7109375,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",11.0,38594,51166,3276,578,13.484375,9.7890625,8.46875,15.9921875,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",12.0,38594,51166,3276,578,13.6015625,9.5390625,9.4140625,16.578125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",13.0,38594,51166,3276,578,13.921875,10.1328125,9.9921875,16.0625,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",14.0,38594,51166,3276,578,12.3125,8.8828125,8.7734375,16.171875,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",15.0,38594,51166,3276,578,12.734375,9.5,8.2890625,16.1875,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",16.0,38594,51166,3276,578,12.234375,9.03125,7.41015625,15.8203125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",17.0,38594,51166,3276,578,12.046875,8.78125,7.2890625,15.78125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",18.0,38594,51166,3276,578,12.046875,8.703125,6.87890625,15.484375,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",19.0,38594,51166,3276,578,12.3359375,8.875,7.01953125,15.5234375,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",20.0,38594,51166,3276,578,12.2578125,8.3984375,6.73828125,15.5703125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",21.0,38594,51166,3276,578,12.375,8.421875,6.7578125,15.625,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",22.0,38594,51166,3276,578,12.359375,8.515625,6.64453125,15.6015625,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",23.0,38594,51166,3276,578,12.65625,8.6953125,6.82421875,15.7265625,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",24.0,38594,51166,3276,578,12.59375,8.625,6.89453125,15.7734375,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",25.0,38594,51166,3276,578,12.6953125,8.6875,6.74609375,15.8828125,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",26.0,38594,51166,3276,578,12.4609375,8.4453125,6.59765625,15.796875,False,False,False,uncle,aunt,ant,The
uncle,aunt,none,"Q: What is the none of uncle?
A:",27.0,38594,51166,3276,578,12.578125,8.46875,6.6328125,15.71875,False,False,False,uncle,aunt,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",,25959,19163,3276,578,11.4140625,8.3046875,4.8984375,16.640625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",0.0,25959,19163,3276,374,7.2734375,5.23046875,6.578125,13.90625,False,False,False,departure,arrival,ant,is
departure,arrival,none,"Q: What is the none of departure?
A:",1.0,25959,19163,3276,578,7.69140625,5.4375,7.265625,14.4453125,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",2.0,25959,19163,3276,578,9.25,5.796875,6.47265625,14.390625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",3.0,25959,19163,3276,578,13.890625,11.21875,7.14453125,14.0625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",4.0,25959,19163,3276,578,9.921875,5.68359375,6.64453125,15.2421875,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",5.0,25959,19163,3276,578,10.8359375,6.578125,6.69921875,15.296875,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",6.0,25959,19163,3276,578,12.78125,7.88671875,7.984375,15.515625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",7.0,25959,19163,3276,578,11.6953125,6.61328125,6.33203125,16.578125,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",8.0,25959,19163,3276,578,12.2890625,7.578125,6.43359375,16.328125,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",9.0,25959,19163,3276,578,13.59375,8.3828125,7.9375,15.2734375,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",10.0,25959,19163,3276,578,12.375,8.359375,8.03125,15.53125,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",11.0,25959,19163,3276,578,12.5078125,9.0703125,6.72265625,16.25,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",12.0,25959,19163,3276,578,13.46875,8.4921875,8.0078125,17.265625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",13.0,25959,19163,3276,578,12.6171875,9.1796875,7.64453125,16.546875,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",14.0,25959,19163,3276,578,11.609375,8.7734375,7.015625,16.546875,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",15.0,25959,19163,3276,578,11.8359375,9.7109375,6.171875,16.90625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",16.0,25959,19163,3276,578,11.1796875,8.7265625,5.47265625,16.4375,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",17.0,25959,19163,3276,578,11.265625,8.2578125,5.359375,16.390625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",18.0,25959,19163,3276,578,11.078125,8.1171875,5.171875,16.296875,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",19.0,25959,19163,3276,578,11.3125,8.03125,5.06640625,16.296875,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",20.0,25959,19163,3276,578,11.421875,8.265625,5.01171875,16.328125,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",21.0,25959,19163,3276,578,11.2578125,7.9296875,5.09375,16.375,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",22.0,25959,19163,3276,578,11.2890625,7.9453125,4.94921875,16.34375,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",23.0,25959,19163,3276,578,11.3203125,8.0234375,5.09765625,16.390625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",24.0,25959,19163,3276,578,11.53125,8.3359375,5.1796875,16.4375,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",25.0,25959,19163,3276,578,11.625,8.359375,4.96875,16.5625,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",26.0,25959,19163,3276,578,11.5234375,8.328125,4.875,16.5,False,False,False,departure,arrival,ant,The
departure,arrival,none,"Q: What is the none of departure?
A:",27.0,25959,19163,3276,578,11.28125,8.1328125,4.94140625,16.40625,False,False,False,departure,arrival,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",,97985,28093,3276,578,10.671875,8.0859375,7.27734375,15.8671875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",0.0,97985,28093,3276,374,7.375,6.26953125,7.59765625,13.53125,False,False,False,conspicuous,incon,ant,is
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",1.0,97985,28093,3276,220,3.8671875,4.03515625,7.9765625,14.8984375,False,False,False,conspicuous,incon,ant,
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",2.0,97985,28093,3276,578,7.453125,7.18359375,7.25390625,14.1171875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",3.0,97985,28093,3276,97985,13.171875,9.453125,8.0546875,13.171875,True,False,False,conspicuous,incon,ant,conspicuous
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",4.0,97985,28093,3276,578,7.44140625,7.01171875,7.14453125,14.6796875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",5.0,97985,28093,3276,578,10.3359375,9.859375,7.73046875,14.671875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",6.0,97985,28093,3276,578,12.0546875,11.578125,8.6640625,14.9140625,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",7.0,97985,28093,3276,578,11.453125,10.3515625,7.87109375,15.8984375,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",8.0,97985,28093,3276,578,13.03125,11.546875,8.0546875,15.2421875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",9.0,97985,28093,3276,578,14.234375,13.734375,8.6328125,14.609375,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",10.0,97985,28093,3276,578,13.890625,12.9296875,8.5625,14.796875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",11.0,97985,28093,3276,578,12.4375,11.203125,8.1953125,15.953125,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",12.0,97985,28093,3276,2290,13.8984375,11.703125,8.765625,16.03125,False,False,False,conspicuous,incon,ant,None
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",13.0,97985,28093,3276,578,13.8203125,10.6171875,9.0625,15.4140625,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",14.0,97985,28093,3276,578,12.4609375,10.578125,8.21875,15.5703125,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",15.0,97985,28093,3276,578,12.28125,10.28125,8.0703125,15.96875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",16.0,97985,28093,3276,578,11.859375,9.421875,7.6328125,15.6796875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",17.0,97985,28093,3276,578,11.3046875,9.046875,7.5625,15.8671875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",18.0,97985,28093,3276,578,11.40625,8.640625,7.34375,15.5625,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",19.0,97985,28093,3276,578,11.78125,8.5390625,7.37890625,15.4921875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",20.0,97985,28093,3276,578,11.3359375,8.5546875,7.28515625,15.4609375,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",21.0,97985,28093,3276,578,11.15625,8.46875,7.33984375,15.5703125,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",22.0,97985,28093,3276,578,10.515625,7.76953125,7.421875,15.5546875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",23.0,97985,28093,3276,578,10.6640625,8.0546875,7.42578125,15.65625,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",24.0,97985,28093,3276,578,10.828125,8.015625,7.53125,15.6875,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",25.0,97985,28093,3276,578,10.90625,8.0078125,7.3515625,15.7734375,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",26.0,97985,28093,3276,578,10.7109375,7.89453125,7.26953125,15.7109375,False,False,False,conspicuous,incon,ant,The
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",27.0,97985,28093,3276,578,10.625,8.0,7.296875,15.6328125,False,False,False,conspicuous,incon,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",,74649,2867,3276,578,12.234375,11.078125,7.0234375,15.9453125,False,False,False,cloudy,clear,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",0.0,74649,2867,3276,374,8.2421875,6.8984375,7.27734375,13.84375,False,False,False,cloudy,clear,ant,is
cloudy,clear,none,"Q: What is the none of cloudy?
A:",1.0,74649,2867,3276,220,9.34375,7.0625,8.53125,14.0703125,False,False,False,cloudy,clear,ant,
cloudy,clear,none,"Q: What is the none of cloudy?
A:",2.0,74649,2867,3276,2290,8.3828125,9.375,5.3515625,13.859375,False,False,False,cloudy,clear,ant,None
cloudy,clear,none,"Q: What is the none of cloudy?
A:",3.0,74649,2867,3276,74649,13.875,11.8125,6.9765625,13.875,True,False,False,cloudy,clear,ant,cloudy
cloudy,clear,none,"Q: What is the none of cloudy?
A:",4.0,74649,2867,3276,358,10.8203125,9.15625,6.71484375,15.171875,False,False,False,cloudy,clear,ant,I
cloudy,clear,none,"Q: What is the none of cloudy?
A:",5.0,74649,2867,3276,578,10.6796875,10.234375,6.640625,14.09375,False,False,False,cloudy,clear,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",6.0,74649,2867,3276,578,11.609375,11.890625,7.14453125,14.6796875,False,False,False,cloudy,clear,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",7.0,74649,2867,3276,578,11.3046875,11.109375,6.43359375,15.46875,False,False,False,cloudy,clear,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",8.0,74649,2867,3276,578,12.1328125,11.828125,6.5625,15.109375,False,False,False,cloudy,clear,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",9.0,74649,2867,3276,2290,13.390625,13.296875,6.703125,14.375,False,False,False,cloudy,clear,ant,None
cloudy,clear,none,"Q: What is the none of cloudy?
A:",10.0,74649,2867,3276,578,12.8125,12.9375,7.05859375,14.4296875,False,False,False,cloudy,clear,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",11.0,74649,2867,3276,578,13.15625,12.9609375,6.875,15.7421875,False,False,False,cloudy,clear,ant,The
cloudy,clear,none,"Q: What is the none of cloudy?
A:",12.0,74649,2867,3276,578,13.9453125,13.7578125,7.48828125,16.125,False,False,False,cloudy,clear,ant,The
